attribution,batch_cpu_lower,batch_cpu_upper,batch_elapsed_lower,batch_elapsed_upper,call,deep_event,directions,id,point_search_cpu_sum,point_search_elapsed_sum,rank_after_call_attribution,rank_from_earlier_calls,timing_scope
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-d5565830404f02111ee2,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,2,high-rank-foundry-v1-v3:f-d5565830404f02111ee2,,,21,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,7,False,1,high-rank-foundry-v1-v3:f-d5565830404f02111ee2,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,high-rank-foundry-v1-v3:f-d5565830404f02111ee2,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-d56c36894805762f6b15,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,15,False,2,high-rank-foundry-v1-v3:f-d68f20a84a4a93c695bf,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,19,False,1,high-rank-foundry-v1-v3:f-d68f20a84a4a93c695bf,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,22,False,1,high-rank-foundry-v1-v3:f-d68f20a84a4a93c695bf,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,27,False,1,high-rank-foundry-v1-v3:f-d68f20a84a4a93c695bf,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,58,False,1,high-rank-foundry-v1-v3:f-d68f20a84a4a93c695bf,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,71,True,1,high-rank-foundry-v1-v3:f-d68f20a84a4a93c695bf,,,24,23,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,51,False,1,high-rank-foundry-v1-v3:f-d6974fb0869046135f49,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,96,False,1,high-rank-foundry-v1-v3:f-d6974fb0869046135f49,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,157,False,1,high-rank-foundry-v1-v3:f-d6974fb0869046135f49,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,180,False,1,high-rank-foundry-v1-v3:f-d6974fb0869046135f49,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,215,False,1,high-rank-foundry-v1-v3:f-d6974fb0869046135f49,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,316,False,1,high-rank-foundry-v1-v3:f-d6974fb0869046135f49,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-d6dfbb60be3ee794dace,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,4,False,1,high-rank-foundry-v1-v3:f-d6dfbb60be3ee794dace,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,23,False,1,high-rank-foundry-v1-v3:f-d6dfbb60be3ee794dace,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,160,False,1,high-rank-foundry-v1-v3:f-d6dfbb60be3ee794dace,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-d6f6dd372fd7a8086b0c,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-d7151b94dfd681412e58,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,6,False,1,high-rank-foundry-v1-v3:f-d7151b94dfd681412e58,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-d7151b94dfd681412e58,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,2,high-rank-foundry-v1-v3:f-d72bb3f64b3c51797984,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,42,False,1,high-rank-foundry-v1-v3:f-d72bb3f64b3c51797984,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,85,False,1,high-rank-foundry-v1-v3:f-d72bb3f64b3c51797984,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,high-rank-foundry-v1-v3:f-d823cacd234d46007244,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,6,False,1,high-rank-foundry-v1-v3:f-d823cacd234d46007244,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,7,False,1,high-rank-foundry-v1-v3:f-da6b96e530d243cc49d5,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,16,False,1,high-rank-foundry-v1-v3:f-da6b96e530d243cc49d5,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,high-rank-foundry-v1-v3:f-daf6e3f915f7af9e1d51,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,high-rank-foundry-v1-v3:f-daf6e3f915f7af9e1d51,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,14,False,1,high-rank-foundry-v1-v3:f-daf6e3f915f7af9e1d51,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,24,False,1,high-rank-foundry-v1-v3:f-daf6e3f915f7af9e1d51,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-dc055039bf14af217dd5,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,15,False,1,high-rank-foundry-v1-v3:f-dc098fa4ebebfdafd5fc,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,76,False,1,high-rank-foundry-v1-v3:f-dc098fa4ebebfdafd5fc,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,1,high-rank-foundry-v1-v3:f-dc7e64adc783dab69005,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,10,False,1,high-rank-foundry-v1-v3:f-dc7e64adc783dab69005,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,13,False,1,high-rank-foundry-v1-v3:f-dc7e64adc783dab69005,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,18,False,1,high-rank-foundry-v1-v3:f-dc7e64adc783dab69005,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,29,False,1,high-rank-foundry-v1-v3:f-dc7e64adc783dab69005,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,high-rank-foundry-v1-v3:f-dcae8656574d18712ecd,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,4,False,1,high-rank-foundry-v1-v3:f-dcae8656574d18712ecd,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-dcae8656574d18712ecd,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,10,False,1,high-rank-foundry-v1-v3:f-dcae8656574d18712ecd,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,11,False,1,high-rank-foundry-v1-v3:f-dd1eff3ecdf95730ad85,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,86,False,1,high-rank-foundry-v1-v3:f-dd1eff3ecdf95730ad85,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,107,False,1,high-rank-foundry-v1-v3:f-dd1eff3ecdf95730ad85,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,136,False,1,high-rank-foundry-v1-v3:f-dd1eff3ecdf95730ad85,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-dd45db0d9da9e30649bc,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,11,False,1,high-rank-foundry-v1-v3:f-dd7a42dea7f6060e23bc,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,40,False,1,high-rank-foundry-v1-v3:f-dd7a42dea7f6060e23bc,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,43,False,1,high-rank-foundry-v1-v3:f-dd7a42dea7f6060e23bc,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,56,False,1,high-rank-foundry-v1-v3:f-dd7a42dea7f6060e23bc,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-ddd775a8292598431a47,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,3,high-rank-foundry-v1-v3:f-ddd775a8292598431a47,,,22,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,20,False,1,high-rank-foundry-v1-v3:f-dee75057aed71758f087,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-df4523b0b2fcf547452c,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,4,False,1,high-rank-foundry-v1-v3:f-df4523b0b2fcf547452c,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,2,high-rank-foundry-v1-v3:f-df4523b0b2fcf547452c,,,22,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,28,False,1,high-rank-foundry-v1-v3:f-df4523b0b2fcf547452c,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,high-rank-foundry-v1-v3:f-e025a29a355fbda0e6bb,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,43,False,1,high-rank-foundry-v1-v3:f-e02a9c77a25456582621,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-e0b63ee02936e01fffd2,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-e0d130f4534c6471a6d6,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-e1280a5d7020bef0275c,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,1,high-rank-foundry-v1-v3:f-e1280a5d7020bef0275c,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,3,high-rank-foundry-v1-v3:f-e185b17b11da4b9d4d2a,,,20,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,high-rank-foundry-v1-v3:f-e185b17b11da4b9d4d2a,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,7,False,1,high-rank-foundry-v1-v3:f-e185b17b11da4b9d4d2a,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,17,False,1,high-rank-foundry-v1-v3:f-e24dfe6c296d7c698081,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,80,False,1,high-rank-foundry-v1-v3:f-e24dfe6c296d7c698081,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,17,False,1,high-rank-foundry-v1-v3:f-e36d91f17495a9c417bc,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-e40d9a8a5123133958ec,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-e5b6e8c6922419b5659c,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,high-rank-foundry-v1-v3:f-e5b6e8c6922419b5659c,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,high-rank-foundry-v1-v3:f-e5b6e8c6922419b5659c,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,10,False,1,high-rank-foundry-v1-v3:f-e5b6e8c6922419b5659c,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,61,False,1,high-rank-foundry-v1-v3:f-e5b6e8c6922419b5659c,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,27,False,1,high-rank-foundry-v1-v3:f-e5d885f2219661324f61,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,15,False,1,high-rank-foundry-v1-v3:f-e6868d70cb13d15d7722,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,36,False,1,high-rank-foundry-v1-v3:f-e6868d70cb13d15d7722,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,77,False,1,high-rank-foundry-v1-v3:f-e8330b70709e5a5be752,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,7,False,1,high-rank-foundry-v1-v3:f-e866943d8720b3df47b4,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,20,False,1,high-rank-foundry-v1-v3:f-e866943d8720b3df47b4,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,91,False,1,high-rank-foundry-v1-v3:f-e866943d8720b3df47b4,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,106,False,1,high-rank-foundry-v1-v3:f-e866943d8720b3df47b4,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,179,False,1,high-rank-foundry-v1-v3:f-e866943d8720b3df47b4,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,210,False,1,high-rank-foundry-v1-v3:f-e866943d8720b3df47b4,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,high-rank-foundry-v1-v3:f-e885b6de92e2dca2fde4,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,12,False,1,high-rank-foundry-v1-v3:f-e885b6de92e2dca2fde4,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,113,False,1,high-rank-foundry-v1-v3:f-e885b6de92e2dca2fde4,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,197,False,1,high-rank-foundry-v1-v3:f-e885b6de92e2dca2fde4,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-e8eb74ef4424c0da1edf,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-e9a5412cfe5a64418437,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,3,high-rank-foundry-v1-v3:f-ea1be6de23b96f77dcb2,,,20,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,23,False,1,high-rank-foundry-v1-v3:f-ea7bcf1b606c1c8a2c94,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,110,False,1,high-rank-foundry-v1-v3:f-ea7bcf1b606c1c8a2c94,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,129,False,1,high-rank-foundry-v1-v3:f-ea7bcf1b606c1c8a2c94,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,196,False,1,high-rank-foundry-v1-v3:f-ea7bcf1b606c1c8a2c94,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-eb4de2d471d8a70f5d23,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,high-rank-foundry-v1-v3:f-eb4de2d471d8a70f5d23,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,7,False,1,high-rank-foundry-v1-v3:f-eb4de2d471d8a70f5d23,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,126,False,1,high-rank-foundry-v1-v3:f-eb4de2d471d8a70f5d23,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,143,False,1,high-rank-foundry-v1-v3:f-eb4de2d471d8a70f5d23,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,162,True,1,high-rank-foundry-v1-v3:f-eb4de2d471d8a70f5d23,,,24,23,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-eb72f5e5f89420c29aad,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,high-rank-foundry-v1-v3:f-eb72f5e5f89420c29aad,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,21,False,1,high-rank-foundry-v1-v3:f-eb72f5e5f89420c29aad,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,36,False,1,high-rank-foundry-v1-v3:f-eb72f5e5f89420c29aad,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,1,high-rank-foundry-v1-v3:f-ebaa780748a574f94a12,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-ec1a2ecf4eb75a552962,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,12,False,1,high-rank-foundry-v1-v3:f-ec1a2ecf4eb75a552962,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,43,False,1,high-rank-foundry-v1-v3:f-ec1a2ecf4eb75a552962,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,16,False,1,high-rank-foundry-v1-v3:f-ec1aa2b6186156f1a06e,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,47,False,1,high-rank-foundry-v1-v3:f-ec1aa2b6186156f1a06e,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,94,False,1,high-rank-foundry-v1-v3:f-ec1aa2b6186156f1a06e,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,214,False,1,high-rank-foundry-v1-v3:f-ec1aa2b6186156f1a06e,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-edc7eca247c2f827b50f,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-eeb938759ee1f5100061,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,high-rank-foundry-v1-v3:f-eeb938759ee1f5100061,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,11,False,1,high-rank-foundry-v1-v3:f-eeb938759ee1f5100061,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,38,False,1,high-rank-foundry-v1-v3:f-eeb938759ee1f5100061,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,47,False,1,high-rank-foundry-v1-v3:f-eeb938759ee1f5100061,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-ef0e0b13916ee4073a59,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,19,False,1,high-rank-foundry-v1-v3:f-efae3745a6155d55dc5a,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,35,False,1,high-rank-foundry-v1-v3:f-efee06b682b1208d12d7,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,43,False,1,high-rank-foundry-v1-v3:f-efee06b682b1208d12d7,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,4,False,1,high-rank-foundry-v1-v3:f-f01b2df06d8ec06f7642,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,1,high-rank-foundry-v1-v3:f-f022bb0cbd7d59517d12,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,66,False,1,high-rank-foundry-v1-v3:f-f022bb0cbd7d59517d12,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,71,False,1,high-rank-foundry-v1-v3:f-f022bb0cbd7d59517d12,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,5,False,1,high-rank-foundry-v1-v3:f-f090fda691df4e30f65c,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,68,False,1,high-rank-foundry-v1-v3:f-f090fda691df4e30f65c,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,19,False,1,high-rank-foundry-v1-v3:f-f128fd76e8d289bba2fa,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,32,False,1,high-rank-foundry-v1-v3:f-f128fd76e8d289bba2fa,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,67,False,1,high-rank-foundry-v1-v3:f-f14136838aa54897447d,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-f1b582cfdeb25f7edd02,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,1,False,2,high-rank-foundry-v1-v3:f-f1bc24915b3b91cb69c2,,,19,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,2,False,1,high-rank-foundry-v1-v3:f-f1bc24915b3b91cb69c2,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,2,high-rank-foundry-v1-v3:f-f1bc24915b3b91cb69c2,,,22,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,8,False,1,high-rank-foundry-v1-v3:f-f1bc24915b3b91cb69c2,,,23,22,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,9,False,1,high-rank-foundry-v1-v3:f-f1fc9d04d236ea38ee97,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,90,False,1,high-rank-foundry-v1-v3:f-f1fc9d04d236ea38ee97,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,15,False,1,high-rank-foundry-v1-v3:f-f204f275c3faa31f639e,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,22,False,1,high-rank-foundry-v1-v3:f-f204f275c3faa31f639e,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,29,False,1,high-rank-foundry-v1-v3:f-f204f275c3faa31f639e,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,36,False,1,high-rank-foundry-v1-v3:f-f204f275c3faa31f639e,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,45,False,1,high-rank-foundry-v1-v3:f-f204f275c3faa31f639e,,,22,21,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,3,False,1,high-rank-foundry-v1-v3:f-f2287bd57f6e2014a9fa,,,18,17,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,38,False,1,high-rank-foundry-v1-v3:f-f2287bd57f6e2014a9fa,,,19,18,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,63,False,1,high-rank-foundry-v1-v3:f-f2287bd57f6e2014a9fa,,,20,19,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,78,False,1,high-rank-foundry-v1-v3:f-f2287bd57f6e2014a9fa,,,21,20,
ORIGINATING_CALL; may be certified by later reconciliation,,,,,152,False,1,high-rank-foundry-v1-v3:f-f2287bd57f6e2014a9fa,,,22,21,
